AUX 4,,,,,,,,,,,,,,,,,,,,,, 
,,,,,,,,,,,,,,,,,,,,,, 
No.,Punch No,System,Subsystem,Location / Area,Tag/Drawing/Line/Cable No.,Punch Description,Punch Category,Discipline,Action by,Originator,Issued Date,Closed Date,Punch Type,Note,Remarks,Submit to Owner,Punch Comment,File,RFI No,Report No.(Old),Target Date,Scope of Punch 
.,EGAT-RFI-HV-JW-00845.01,800.00,1304-12-20,1000-LB-41,Duct Support Installation,Missing caps on support profiles,B,HV,HEC HV Construction,Mr. Jerzy Wegner,2022-07-21,2022-08-18,Construction,,,,,V,EGAT-RFI-HV-JW-00845,,,Construction
.,EGAT-RFI-HV-JW-00845.02,800.00,1304-12-20,1000-LB-41,Duct Support Installation,Profiles are screwed not thight,A,HV,HEC HV Construction,Mr. Jerzy Wegner,2022-07-21,2023-01-19,Construction,,,,,V,EGAT-RFI-HV-JW-00845,,,Construction
.,EGAT-RFI-HV-JW-00846.01,800.00,1304-12-20,1000-LB-41,Duct Accesory Installation,Corrosion on the fans,C,HV,HEC HV Construction,Mr. Jerzy Wegner,2022-07-21,,Construction,,,,SCAN CAT,V,EGAT-RFI-HV-JW-00846,,,Construction
.,EGAT-RFI-HV-JW-00846.02,800.00,1304-12-20,1000-LB-41,Duct Accesory Installation,Screw need to be replaced with stainless screw,A,HV,HEC HV Construction,Mr. Jerzy Wegner,2022-07-21,2022-10-05,Construction,,,,,V,EGAT-RFI-HV-JW-00846,,,Construction
.,EGAT-RFI-HV-JW-00846.03,800.00,1304-12-20,1000-LB-41,Duct Accesory Installation,Remove safeguard from antivibrations pads,A,HV,HEC HV Construction,Mr. Jerzy Wegner,2022-07-21,2022-07-27,Construction,,,,,V,EGAT-RFI-HV-JW-00846,,,Construction
.,EGAT-RFI-HV-JW-00846.04,800.00,1304-12-20,1000-LB-41,Duct Accesory Installation,Duct elements are not fitted,A,HV,HEC HV Construction,Mr. Jerzy Wegner,2022-07-21,2022-10-05,Construction,,,,,V,EGAT-RFI-HV-JW-00846,,,Construction
.,EGAT-RFI-HV-JW-00852.01,800.00,1304-12-20,1000-LB-41,ED Pipe Installation,To be provided as-built dwg. including all changes,A,HV,HEC HV Construction,Mr. Jerzy Wegner,2022-08-01,2023-01-24,Construction,,,,,V,EGAT-RFI-HV-JW-00852,,,Construction
.,EGAT-RFI-HV-JW-00859.01,800.00,1304-12-20,1000-LB-41,AHU Installation,To be removed traces of corrosion - all AHU,C,HV,HEC HV Construction,Mr. Jerzy Wegner,2022-07-27,,Construction,,'Punch Category' changed A -> B (2022-09-28) evidence attached,,SCAN CAT,V,EGAT-RFI-HV-JW-00859,,,Construction
.,EGAT-RFI-HV-JW-00859.02,800.00,1304-12-20,1000-LB-41,AHU Installation,To be removed remaining tapes on all AHU,B,HV,HEC HV Construction,Mr. Jerzy Wegner,2022-07-27,2023-01-18,Construction,,,,,V,EGAT-RFI-HV-JW-00859,,,Construction
.,EGAT-RFI-HV-JW-00859.03,800.00,1304-12-20,1000-LB-41,AHU Installation,To be cut profile for full opening the access door - AHU-003,A,HV,HEC HV Construction,Mr. Jerzy Wegner,2022-07-27,2022-10-05,Construction,,,,,V,EGAT-RFI-HV-JW-00859,,,Construction
.,EGAT-RFI-HV-JW-00859.04,800.00,1304-12-20,1000-LB-41,AHU Installation,To be removed cable tray for full openning the access door - AHU-003,A,HV,HEC HV Construction,Mr. Jerzy Wegner,2022-07-27,2022-10-05,Construction,,,,,V,EGAT-RFI-HV-JW-00859,,,Construction
.,EGAT-RFI-HV-JW-00859.05,800.00,1304-12-20,1000-LB-41,AHU Installation,To be fixed internal door in control panel - AHU-001,A,HV,HEC HV Construction,Mr. Jerzy Wegner,2022-07-27,2023-01-18,Construction,,,,,V,EGAT-RFI-HV-JW-00859,,,Construction
.,EGAT-RFI-HV-JW-00860.01,800.00,1304-12-20,1000-LB-41,FAN Installation,To be removed traces of corrosion - all Fans,C,HV,HEC HV Construction,Mr. Jerzy Wegner,2022-07-28,,Construction,,,,SCAN CAT,V,EGAT-RFI-HV-JW-00860,,,Construction
.,EGAT-RFI-HV-JW-00860.02,800.00,1304-12-20,1000-LB-41,FAN Installation,To be corrected flexible connection and positioned centrally - all Fans,A,HV,HEC HV Construction,Mr. Jerzy Wegner,2022-07-28,2023-01-19,Construction,,,,,V,EGAT-RFI-HV-JW-00860,,,Construction
.,EGAT-RFI-HV-JW-00860.03,800.00,1304-12-20,1000-LB-41,FAN Installation,To be corrected assembly of impuls tubes - all Fans,B,HV,HEC HV Construction,Mr. Jerzy Wegner,2022-07-28,2022-10-05,Construction,,,,,V,EGAT-RFI-HV-JW-00860,,,Construction
.,EGAT-RFI-HV-JW-00860.04,800.00,1304-12-20,1000-LB-41,FAN Installation,To be fixed open damper - FN-005,A,HV,HEC HV Construction,Mr. Jerzy Wegner,2022-07-28,2022-10-05,Construction,,,,,V,EGAT-RFI-HV-JW-00860,,,Construction
.,EGAT-RFI-HV-JW-00860.05,800.00,1304-12-20,1000-LB-41,FAN Installation,To be installed cap on lubricant container,B,HV,HEC HV Construction,Mr. Jerzy Wegner,2022-07-28,2023-01-18,Construction,,,,,V,EGAT-RFI-HV-JW-00860,,,Construction
.,EGAT-RFI-HV-JW-00860.06,800.00,1304-12-20,1000-LB-41,FAN Installation,To check the distance from rainhood,A,HV,HEC HV Construction,Mr. Jerzy Wegner,2022-07-28,2022-10-05,Construction,,,,,V,EGAT-RFI-HV-JW-00860,,,Construction
.,EGAT-RFI-HV-JW-00860.07,800.00,1304-12-20,1000-LB-41,FAN Installation,To be removed corrosion bearing bare,C,HV,HEC HV Construction,Mr. Jerzy Wegner,2022-07-28,2023-03-06,Construction,,,,SCAN CAT,V,EGAT-RFI-HV-JW-00860,,,Construction
.,EGAT-RFI-HV-JW-00860.08,800.00,1304-12-20,1000-LB-41,FAN Installation,Corrosion - junction box housing,C,HV,HEC HV Construction,Mr. Jerzy Wegner,2022-07-28,,Construction,,,,SCAN CAT,V,EGAT-RFI-HV-JW-00860,,,Construction
.,EGAT-RFI-HV-JW-00860.09,800.00,1304-12-20,1000-LB-41,FAN Installation,Corrosion - shaft protection,C,HV,HEC HV Construction,Mr. Jerzy Wegner,2022-07-28,,Construction,,,,SCAN CAT,V,EGAT-RFI-HV-JW-00860,,,Construction
.,EGAT-RFI-HV-JW-00861.01,800.00,1304-12-20,1000-LB-41,Fan Installation,To be provided access and maintenance to fan - Room No. 12,A,HV,HEC HV Construction,Mr. Jerzy Wegner,2022-07-27,2023-01-20,Construction,,,,,V,EGAT-RFI-HV-JW-00861,,,Construction
.,EGAT-RFI-HV-JW-00861.02,800.00,1304-12-20,1000-LB-41,Fan Installation,To be corrected flexible connection - Room No. 12,A,HV,HEC HV Construction,Mr. Jerzy Wegner,2022-07-27,2022-12-16,Construction,,,,,V,EGAT-RFI-HV-JW-00861,,,Construction
.,EGAT-RFI-HV-JW-00861.03,800.00,1304-12-20,1000-LB-41,Fan Installation,To be corrected assembly of fan in line to ductwork - Room No. 16,A,HV,HEC HV Construction,Mr. Jerzy Wegner,2022-07-27,2023-01-20,Construction,,,,,V,EGAT-RFI-HV-JW-00861,,,Construction
.,EGAT-RFI-HV-JW-00861.04,800.00,1304-12-20,1000-LB-41,Fan Installation,To be adjusted ductwork in line to fan - Room No. 14,A,HV,HEC HV Construction,Mr. Jerzy Wegner,2022-07-27,2022-12-16,Construction,,,,,V,EGAT-RFI-HV-JW-00861,,,Construction
.,EGAT-RFI-HV-JW-00862.01,800.00,1304-12-20,1000-LB-41,FAN Installation,To be translated description of nameplates into polish language - all ,C,HV,HEC HV Construction,Mr. Jerzy Wegner,2022-07-27,2023-02-03,Construction,,,,SCAN CAT,V,EGAT-RFI-HV-JW-00862,,,Construction
.,EGAT-RFI-HV-JW-00862.02,800.00,1304-12-20,1000-LB-41,FAN Installation,To be provided access to electrical duct heater - Room No. 30,C,HV,HEC HV Construction,Mr. Jerzy Wegner,2022-07-27,2023-05-22,Construction,,,,SCAN CAT,V,EGAT-RFI-HV-JW-00862,,,Construction
.,EGAT-RFI-HV-JW-00863.01,800.00,1304-12-20,1000-LB-41,ACCU Installation,To be protected assembling bolts for rust,B,HV,HEC HV Construction,Mr. Jerzy Wegner,2022-07-27,2023-01-20,Construction,,,,,V,EGAT-RFI-HV-JW-00863,,,Construction
.,EGAT-RFI-HV-JW-00863.02,800.00,1304-12-20,1000-LB-41,ACCU Installation,To be comb of lamells on evaporators - all ACCU,B,HV,HEC HV Construction,Mr. Jerzy Wegner,2022-07-27,2022-10-05,Construction,,,,,V,EGAT-RFI-HV-JW-00863,,,Construction
.,EGAT-RFI-HV-JW-00901.01,800.00,1304-12-20,1000-LB-41,"PW, WWS, WWR pipe insulation",To be corrected pipes going thru partition wall acc. to detail,B,HV,HEC HV Construction,Mr. Jerzy Wegner,2022-08-25,2022-12-02,Construction,,,,,V,EGAT-RFI-HV-JW-00901,,,Construction
.,EGAT-RFI-HV-JW-00901.02,800.00,1304-12-20,1000-LB-41,"PW, WWS, WWR pipe insulation",To be corrected pipes going thru partition wall acc. to approval,B,HV,HEC HV Construction,Mr. Jerzy Wegner,2022-08-25,2022-12-23,Construction,,,,,V,EGAT-RFI-HV-JW-00901,,,Construction
.,EGAT-RFI-HV-JW-00901.03,800.00,1304-12-20,1000-LB-41,"PW, WWS, WWR pipe insulation",To be removed mechanical damages on insulation,B,HV,HEC HV Construction,Mr. Jerzy Wegner,2022-08-25,2022-12-02,Construction,,,,,V,EGAT-RFI-HV-JW-00901,,,Construction
.,EGAT-RFI-HV-JW-00901.04,800.00,1304-12-20,1000-LB-41,"PW, WWS, WWR pipe insulation","To be corrected unglued tapes, insulation etc.",B,HV,HEC HV Construction,Mr. Jerzy Wegner,2022-08-25,2022-12-02,Construction,,,,,V,EGAT-RFI-HV-JW-00901,,,Construction
.,EGAT-RFI-HV-JW-00901.05,800.00,1304-12-20,1000-LB-41,"PW, WWS, WWR pipe insulation",To be cleaned insulation on pipes,C,HV,HEC HV Construction,Mr. Jerzy Wegner,2022-08-25,2023-05-04,Construction,,,,SCAN CAT,V,EGAT-RFI-HV-JW-00901,,,Construction
.,EGAT-RFI-HV-JW-00902.01,800.00,1304-12-20,1000-LB-41,"IA, PN, DW pipe insulation",To be corrected pipes going thru partition wall acc. to detail,B,HV,HEC HV Construction,Mr. Jerzy Wegner,2022-08-25,2022-12-02,Construction,,,,,V,EGAT-RFI-HV-JW-00902,,,Construction
.,EGAT-RFI-HV-JW-00902.02,800.00,1304-12-20,1000-LB-41,"IA, PN, DW pipe insulation",To be corrected pipes going thru partition wall acc. to approval,B,HV,HEC HV Construction,Mr. Jerzy Wegner,2022-08-25,2022-12-23,Construction,,,,,V,EGAT-RFI-HV-JW-00902,,,Construction
.,EGAT-RFI-HV-JW-00902.03,800.00,1304-12-20,1000-LB-41,"IA, PN, DW pipe insulation",To be removed mechanical damages on insulation,B,HV,HEC HV Construction,Mr. Jerzy Wegner,2022-08-25,2022-12-02,Construction,,,,,V,EGAT-RFI-HV-JW-00902,,,Construction
.,EGAT-RFI-HV-JW-00902.04,800.00,1304-12-20,1000-LB-41,"IA, PN, DW pipe insulation","To be corrected unglued tapes, insulation etc.",B,HV,HEC HV Construction,Mr. Jerzy Wegner,2022-08-25,2022-12-02,Construction,,,,,V,EGAT-RFI-HV-JW-00902,,,Construction
.,EGAT-RFI-HV-JW-00902.05,800.00,1304-12-20,1000-LB-41,"IA, PN, DW pipe insulation",To be cleaned insulation on pipes,C,HV,HEC HV Construction,Mr. Jerzy Wegner,2022-08-25,2023-05-04,Construction,,,,SCAN CAT,V,EGAT-RFI-HV-JW-00902,,,Construction
.,EGAT-RFI-HV-JW-00919.01,800.00,1304-12-20,1000-LB-41,EA Duct Installation,Add supports for ducts ,A,HV,HEC HV Construction,Mr. Jerzy Wegner,2022-08-26,2023-01-27,Construction,,,,,V,EGAT-RFI-HV-JW-00919,,,Construction
.,EGAT-RFI-HV-JW-00919.02,800.00,1304-12-20,1000-LB-41,EA Duct Installation,"Silicones should be smoother, remove sharp edges on duct on high 2,5 counting from floor elevation",A,HV,HEC HV Construction,Mr. Jerzy Wegner,2022-08-26,2023-01-25,Construction,,,,,V,EGAT-RFI-HV-JW-00919,,,Construction
.,EGAT-RFI-HV-JW-00919.03,800.00,1304-12-20,1000-LB-41,EA Duct Installation,In Room No. 27 duct is laying on savage installation,A,HV,HEC HV Construction,Mr. Jerzy Wegner,2022-08-26,2022-12-16,Construction,,,,,V,EGAT-RFI-HV-JW-00919,,,Construction
.,EGAT-RFI-HV-JW-00919.04,800.00,1304-12-20,1000-LB-41,EA Duct Installation,Wall passages,A,HV,HEC HV Construction,Mr. Jerzy Wegner,2022-08-26,2022-12-21,Construction,,,,,V,EGAT-RFI-HV-JW-00919,,,Construction
.,EGAT-RFI-HV-JW-00919.05,800.00,1304-12-20,1000-LB-41,EA Duct Installation,In Rooms No. 23 and 25 ducts are not straight,A,HV,HEC HV Construction,Mr. Jerzy Wegner,2022-08-26,2022-12-16,Construction,,,,,V,EGAT-RFI-HV-JW-00919,,,Construction
.,EGAT-RFI-HV-JW-00919.06,800.00,1304-12-20,1000-LB-41,EA Duct Installation,Room No. 20 - turn the fitting,A,HV,HEC HV Construction,Mr. Jerzy Wegner,2022-08-26,2022-12-23,Construction,,,,,V,EGAT-RFI-HV-JW-00919,,,Construction
.,EGAT-RFI-HV-JW-00919.07,800.00,1304-12-20,1000-LB-41,EA Duct Installation,"Room No. 28 - lack of passage in B axis, duct is not straight",A,HV,HEC HV Construction,Mr. Jerzy Wegner,2022-08-26,2022-12-16,Construction,,,,,V,EGAT-RFI-HV-JW-00919,,,Construction
.,EGAT-RFI-HV-JW-00919.08,800.00,1304-12-20,1000-LB-41,EA Duct Installation,The screws inside the ducts,A,HV,HEC HV Construction,Mr. Jerzy Wegner,2022-08-26,2023-01-03,Construction,,,,,V,EGAT-RFI-HV-JW-00919,,,Construction
.,EGAT-RFI-HV-JW-00919.09,800.00,1304-12-20,1000-LB-41,EA Duct Installation,Room No. 19 - lack of anti vibration element on hangers,A,HV,HEC HV Construction,Mr. Jerzy Wegner,2022-08-26,2022-12-16,Construction,,,,,V,EGAT-RFI-HV-JW-00919,,,Construction
.,EGAT-RFI-HV-JW-00919.10,800.00,1304-12-20,1000-LB-41,EA Duct Installation,"Room No. 30 - support is missing, duct should be longer due to colisions of ducts",A,HV,HEC HV Construction,Mr. Jerzy Wegner,2022-08-26,2022-12-23,Construction,,,,,V,EGAT-RFI-HV-JW-00919,,,Construction
.,EGAT-RFI-HV-JW-00919.11,800.00,1304-12-20,1000-LB-41,EA Duct Installation,Rooms No. 34 and 31 was not inspected because doors was closed,A,HV,HEC HV Construction,Mr. Jerzy Wegner,2022-08-26,2023-01-18,Construction,,,,,V,EGAT-RFI-HV-JW-00919,,,Construction
.,EGAT-RFI-HV-JW-00920.01,800.00,1304-12-20,1000-LB-41,EA Duct Support Installation,To be added supports for ducts,A,HV,HEC HV Construction,Mr. Jerzy Wegner,2022-08-29,2022-12-16,Construction,,,,,V,EGAT-RFI-HV-JW-00920,,,Construction
.,EGAT-RFI-HV-JW-00920.02,800.00,1304-12-20,1000-LB-41,EA Duct Support Installation,To be fixed threaded rods,A,HV,HEC HV Construction,Mr. Jerzy Wegner,2022-08-29,2023-01-23,Construction,,,,,V,EGAT-RFI-HV-JW-00920,,,Construction
.,EGAT-RFI-HV-JW-00920.03,800.00,1304-12-20,1000-LB-41,EA Duct Support Installation,To be added rubber for supports,A,HV,HEC HV Construction,Mr. Jerzy Wegner,2022-08-29,2022-12-16,Construction,,,,,V,EGAT-RFI-HV-JW-00920,,,Construction
.,EGAT-RFI-HV-JW-00920.04,800.00,1304-12-20,1000-LB-41,EA Duct Support Installation,To be removed sharp edges,A,HV,HEC HV Construction,Mr. Jerzy Wegner,2022-08-29,2023-01-25,Construction,,,,,V,EGAT-RFI-HV-JW-00920,,,Construction
.,EGAT-RFI-HV-JW-00920.05,800.00,1304-12-20,1000-LB-41,EA Duct Support Installation,To be adjusted and regulated all supports threaded rods,A,HV,HEC HV Construction,Mr. Jerzy Wegner,2022-08-29,2022-12-16,Construction,,,,,V,EGAT-RFI-HV-JW-00920,,,Construction
.,EGAT-RFI-HV-JW-00921.01,800.00,1304-12-20,1000-LB-41,EA Duct Installation,"Rust on ducts, make straight top of steel coating, fix silicones",C,HV,HEC HV Construction,Mr. Jerzy Wegner,2022-08-26,2023-02-15,Construction,,,,SCAN CAT,V,EGAT-RFI-HV-JW-00921,,,Construction
.,EGAT-RFI-HV-JW-00922.01,800.00,1304-12-20,1000-LB-41,EA duct support installation,"Rust on ducts, make straight top of steel coating, fix silicones",A,HV,HEC HV Construction,Mr. Jerzy Wegner,2022-08-25,2023-01-02,Construction,,,,,V,EGAT-RFI-HV-JW-00922,,,Construction
.,EGAT-RFI-HV-JW-01042.01,800.00,1304-12-20,1000-LB-41,"PW, WWS, WWR Pipe insulation",To be cleaned insulation on installation,C,HV,HEC HV Construction,Mr. Jerzy Wegner,2022-09-22,2023-05-08,Construction,,,,SCAN CAT,V,EGAT-RFI-HV-JW-01043,,,Construction
.,EGAT-RFI-HV-JW-01042.02,800.00,1304-12-20,1000-LB-41,"PW, WWS, WWR Pipe insulation",To be filled sleeves acc. to detail,A,HV,HEC HV Construction,Mr. Jerzy Wegner,2022-09-22,2022-12-02,Construction,,,,,V,EGAT-RFI-HV-JW-01043,,,Construction
.,EGAT-RFI-HV-JW-01043.01,800.00,1304-12-20,1000-LB-41,"IA, PN, DW Pipe insulation",To be cleaned insulation on installation,C,HV,HEC HV Construction,Mr. Jerzy Wegner,2022-09-22,2023-05-04,Construction,,,,SCAN CAT,V,EGAT-RFI-HV-JW-01043,,,Construction
.,EGAT-RFI-HV-JW-01043.02,800.00,1304-12-20,1000-LB-41,"IA, PN, DW Pipe insulation",To be filled pipe sleeves acc. to detail,A,HV,HEC HV Construction,Mr. Jerzy Wegner,2022-09-22,2022-12-02,Construction,,,,,V,EGAT-RFI-HV-JW-01043,,,Construction
.,EGAT-RFI-HV-JW-01085.01,800.00,1304-12-20,1000-LB-41,HVAC Control Work - Cabling,"To be installed tags on cables, next to devices, before walls etc.",B,HV,HEC HV Construction,Mr. Jerzy Wegner,2022-10-18,2023-01-23,Construction,,,,,V,EGAT-RFI-HV-JW-01085,,,Construction
.,EGAT-RFI-HV-JW-01085.02,800.00,1304-12-20,1000-LB-41,HVAC Control Work - Cabling,To be corrected dimension of cables on dwg as-built,C,HV,HEC HV Construction,Mr. Jerzy Wegner,2022-10-18,2023-03-17,Construction,,,,SCAN CAT,V,EGAT-RFI-HV-JW-01085,,,Construction
.,EGAT-RFI-HV-JW-01085.03,800.00,1304-12-20,1000-LB-41,HVAC Control Work - Cabling,To be corrected routing of control cable to control panels hiding behind a wall,B,HV,HEC HV Construction,Mr. Jerzy Wegner,2022-10-18,2023-01-18,Construction,,,,,V,EGAT-RFI-HV-JW-01085,,,Construction
.,EGAT-RFI-HV-JW-01085.04,800.00,1304-12-20,1000-LB-41,HVAC Control Work - Cabling,To be changed flush-mounted box on surface-mounted box for control panel,A,HV,HEC HV Construction,Mr. Jerzy Wegner,2022-10-18,2023-01-18,Construction,,,,,V,EGAT-RFI-HV-JW-01085,,,Construction
.,EGAT-RFI-HV-JW-01085.05,800.00,1304-12-20,1000-LB-41,HVAC Control Work - Cabling,To be corrected height of installation control panel - Room No. 36,A,HV,HEC HV Construction,Mr. Jerzy Wegner,2022-10-18,2023-01-19,Construction,,,,,V,EGAT-RFI-HV-JW-01085,,,Construction
.,EGAT-RFI-HV-JW-01085.06,800.00,1304-12-20,1000-LB-41,HVAC Control Work - Cabling,To be separated control cable from power cables in cable trays,C,HV,HEC HV Construction,Mr. Jerzy Wegner,2022-10-18,2023-02-07,Construction,,,,SCAN CAT,V,EGAT-RFI-HV-JW-01085,,,Construction
.,EGAT-RFI-HV-JW-01085.07,800.00,1304-12-20,1000-LB-41,HVAC Control Work - Cabling,"To be assembled control panels, Room No. 1 and Room No. 15",A,HV,HEC HV Construction,Mr. Jerzy Wegner,2022-10-18,2023-01-18,Construction,,,,,V,EGAT-RFI-HV-JW-01085,,,Construction
.,EGAT-RFI-HV-JW-01086.01,800.00,1304-12-20,1000-LB-41,HVAC Control Work - Cabling,To be removed rubber insulation from cables,B,HV,HEC HV Construction,Mr. Jerzy Wegner,2022-10-18,2023-01-24,Construction,,,,,V,EGAT-RFI-HV-JW-01086,,,Construction
.,EGAT-RFI-HV-JW-01086.02,800.00,1304-12-20,1000-LB-41,HVAC Control Work - Cabling,To be added caps inside control panel,B,HV,HEC HV Construction,Mr. Jerzy Wegner,2022-10-18,2023-01-18,Construction,,,,,V,EGAT-RFI-HV-JW-01086,,,Construction
.,EGAT-RFI-HV-JW-01086.03,800.00,1304-12-20,1000-LB-41,HVAC Control Work - Cabling,"To be cut bigger openings in jacketing for MT, TT sensors",B,HV,HEC HV Construction,Mr. Jerzy Wegner,2022-10-18,2023-01-18,Construction,,,,,V,EGAT-RFI-HV-JW-01086,,,Construction
.,EGAT-RFI-HV-JW-01086.04,800.00,1304-12-20,1000-LB-41,HVAC Control Work - Cabling,To be tighten the gland,B,HV,HEC HV Construction,Mr. Jerzy Wegner,2022-10-18,2023-01-19,Construction,,,,,V,EGAT-RFI-HV-JW-01086,,,Construction
.,EGAT-RFI-HV-JW-01133.01,800.00,1304-12-20,1000-LB-41,ED Pipe Instalation,To be sealed pipe going thru wall acc. to detail,B,HV,HEC HV Construction,Mr. Jerzy Wegner,2022-10-18,2022-12-02,Construction,,,,,V,EGAT-RFI-HV-JW-01133,,,Construction
.,EGAT-RFI-HV-JW-01133.02,800.00,1304-12-20,1000-LB-41,ED Pipe Instalation,To be extended last part of pipe to U-ditch,C,HV,HEC HV Construction,Mr. Jerzy Wegner,2022-10-18,2023-04-26,Construction,,,,SCAN CAT,V,EGAT-RFI-HV-JW-01133,,,Construction
.,EGAT-RFI-HV-JW-01133.03,800.00,1304-12-20,1000-LB-41,ED Pipe Instalation,To be added support,B,HV,HEC HV Construction,Mr. Jerzy Wegner,2022-10-18,2022-12-16,Construction,,,,,V,EGAT-RFI-HV-JW-01133,,,Construction
.,EGAT-RFI-HV-JW-01135.01,800.00,1304-12-20,1000-LB-41,ED Pipe Insulation,To be removed mechanical damages on insulation,B,HV,HEC HV Construction,Mr. Jerzy Wegner,2022-10-18,2022-12-02,Construction,,,,,V,EGAT-RFI-HV-JW-01135,,,Construction
.,EGAT-RFI-HV-JW-01135.02,800.00,1304-12-20,1000-LB-41,ED Pipe Insulation,To be cleaned insulation on pipes,C,HV,HEC HV Construction,Mr. Jerzy Wegner,2022-10-18,2023-05-08,Construction,,,,SCAN CAT,V,EGAT-RFI-HV-JW-01135,,,Construction
.,EGAT-RFI-HV-JW-01135.03,800.00,1304-12-20,1000-LB-41,ED Pipe Insulation,To be fixed support in Room No. 27,A,HV,HEC HV Construction,Mr. Jerzy Wegner,2022-10-18,2022-12-16,Construction,,,,,V,EGAT-RFI-HV-JW-01135,,,Construction
.,EGAT-RFI-HV-JW-01135.04,800.00,1304-12-20,1000-LB-41,ED Pipe Insulation,To be provided as-bulit including rerouting ED pipe in Room No. 31,A,HV,HEC HV Construction,Mr. Jerzy Wegner,2022-10-18,2023-01-24,Construction,,,,,V,EGAT-RFI-HV-JW-01135,,,Construction
.,EGAT-RFI-HV-JW-01169.01,800.00,1304-12-20,1000-LB-41,Duct Insulation,To be corrected insulation on duct - Room No. 19,B,HV,HEC HV Construction,Mr. Jerzy Wegner,2022-12-08,2022-12-16,Construction,,,,,V,EGAT-RFI-HV-JW-01169,,,Construction
.,EGAT-RFI-HV-JW-01169.02,800.00,1304-12-20,1000-LB-41,Duct Insulation,To be corrected insulation on duct - Room No. 21,B,HV,HEC HV Construction,Mr. Jerzy Wegner,2022-12-08,2022-12-16,Construction,,,,,V,EGAT-RFI-HV-JW-01169,,,Construction
.,EGAT-RFI-HV-JW-01169.03,800.00,1304-12-20,1000-LB-41,Duct Insulation,To be corrected insulation on duct - Room No. 26,B,HV,HEC HV Construction,Mr. Jerzy Wegner,2022-12-08,2022-12-16,Construction,,,,,V,EGAT-RFI-HV-JW-01169,,,Construction
.,EGAT-RFI-HV-JW-01169.04,800.00,1304-12-20,1000-LB-41,Duct Insulation,To be corrected insulation on duct - Room No. 24,B,HV,HEC HV Construction,Mr. Jerzy Wegner,2022-12-08,2022-12-16,Construction,,,,,V,EGAT-RFI-HV-JW-01169,,,Construction
.,EGAT-RFI-HV-JW-01169.05,800.00,1304-12-20,1000-LB-41,Duct Insulation,To be corrected insulation on duct - Room No. 34,B,HV,HEC HV Construction,Mr. Jerzy Wegner,2022-12-08,2022-12-16,Construction,,,,,V,EGAT-RFI-HV-JW-01169,,,Construction
.,EGAT-RFI-HV-JW-01169.06,800.00,1304-12-20,1000-LB-41,Duct Insulation,To be corrected insulation on duct - Room No. 30,B,HV,HEC HV Construction,Mr. Jerzy Wegner,2022-12-08,2022-12-23,Construction,,,,,V,EGAT-RFI-HV-JW-01169,,,Construction
.,EGAT-RFI-HV-JW-01169.07,800.00,1304-12-20,1000-LB-41,Duct Insulation,To be corrected insulation on duct - Room No. 28,B,HV,HEC HV Construction,Mr. Jerzy Wegner,2022-12-08,2022-12-16,Construction,,,,,V,EGAT-RFI-HV-JW-01169,,,Construction
.,EGAT-RFI-HV-JW-01169.08,800.00,1304-12-20,1000-LB-41,Duct Insulation,To be corrected insulation on duct - corridor,B,HV,HEC HV Construction,Mr. Jerzy Wegner,2022-12-08,2022-12-27,Construction,,,,,V,EGAT-RFI-HV-JW-01169,,,Construction
.,EGAT-RFI-HV-JW-01170.01,800.00,1304-12-20,1000-LB-41,Duct Accessory Installation,To be corrected felxible duct - Room No. 22,B,HV,HEC HV Construction,Mr. Jerzy Wegner,2022-12-08,2022-12-23,Construction,,,,,V,EGAT-RFI-HV-JW-01170,,,Construction
.,EGAT-RFI-HV-JW-01170.02,800.00,1304-12-20,1000-LB-41,Duct Accessory Installation,To be corrected felxible duct - Room No. 20,B,HV,HEC HV Construction,Mr. Jerzy Wegner,2022-12-08,2022-12-16,Construction,,,,,V,EGAT-RFI-HV-JW-01170,,,Construction
.,EGAT-RFI-HV-JW-01170.03,800.00,1304-12-20,1000-LB-41,Duct Accessory Installation,To be corrected felxible duct - Room No. 26,B,HV,HEC HV Construction,Mr. Jerzy Wegner,2022-12-08,2022-12-16,Construction,,,,,V,EGAT-RFI-HV-JW-01170,,,Construction
.,EGAT-RFI-HV-JW-01170.04,800.00,1304-12-20,1000-LB-41,Duct Accessory Installation,To be corrected felxible duct - Room No. 24,B,HV,HEC HV Construction,Mr. Jerzy Wegner,2022-12-08,2022-12-16,Construction,,,,,V,EGAT-RFI-HV-JW-01170,,,Construction
.,EGAT-RFI-HV-JW-01170.05,800.00,1304-12-20,1000-LB-41,Duct Accessory Installation,To be corrected felxible duct - Room No. 34,B,HV,HEC HV Construction,Mr. Jerzy Wegner,2022-12-08,2022-12-16,Construction,,,,,V,EGAT-RFI-HV-JW-01170,,,Construction
